,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,Relative Return,Label,Code
10,880,한화,에너지_화학,2022,Q2,0.04679749505463282,0.02661544888123446,0.03165176714213502,0.012722421761793168,0.10903430685457716,0.05001227849004253,0.010814640905272732,0.007125670403310025,0.053503582587976606,-0.36881928558859756,-0.27648380700594843,-0.3048423539077745,-0.3048423539077745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38636857995042173,0.045732630383092276,0.007975770342554478,0.2746673361787626,0.056550678111290775,-0.033707865168539186,0.13207484462760455,-0.01358073474746535,0.14146888500578209,-0.034910876485036345,000880
11,880,한화,에너지_화학,2022,Q1,0.09503793131490657,0.00012028165151511949,0.02223162334693196,0.08133176098760742,-0.004630210677561197,0.046344695234941335,-0.012202849238451274,-0.008296715963407864,-0.37509141279713276,-0.5715987215052467,-0.016408362804243848,0.49260366367747377,0.49260366367747377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09364288108448604,0.018637728474920623,0.004832000385876389,0.14767324592997877,0.03864674909181387,-0.09183673469387776,0.2602194672474454,-0.004557562722991126,-0.015352976835334521,0.14146888500578209,000880
12,880,한화,에너지_화학,2021,Q4,-0.05815115350852107,0.006524349602990975,-0.009323077838029659,-0.018059260274731814,-0.04245693026686714,-0.02813776020056402,0.022178773968796195,0.015568477463883568,0.47293392690352865,-0.05159002516586597,-0.314302016653888,-0.4018293102262568,-0.4018293102262568,0.0,0.07196194640570774,0.0364145658263304,-0.2125000720774337,-0.2117692970179783,-0.11237379343794951,-0.13003353454057687,0.0,0.0,0.0,0.03479630073339779,-0.0022957644090582097,0.0,0.0,0.0,0.4025512712822732,0.020007078311950588,0.015938933266124167,0.16812521036687933,0.08222487497304898,0.02083333333333348,0.08325393584683072,0.024245998191906537,0.023345682662620472,-0.015352976835334521,000880
13,880,한화,에너지_화학,2021,Q3,0.04597633579367266,0.0013626407233666704,0.011938592223580846,0.03632065188026545,-0.021760732779741887,0.011511593627584915,0.017907966280165333,0.012504349750308563,-0.30523624276911043,-0.21052096856126878,-0.22191237270734487,-0.21589315885969007,-0.21589315885969007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01761921683046319,0.034507991437758845,0.0003381422427111147,-0.05306772908366497,0.06937716438105035,-0.1504424778761062,0.06736077481840197,0.03200812777097384,0.0808788398881068,0.023345682662620472,000880
14,880,한화,에너지_화학,2021,Q2,0.029471968157635198,0.007623485861142365,0.012718515971644084,-0.05311677239384682,0.1078956676004783,0.009553752504470214,0.023377637105098437,0.01693963696655354,0.6704550413821162,20.696056820964976,14.886709279259422,8.068296658516708,8.068296658516708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7421096287815034,0.007129469356493168,0.013438380398341998,0.11734330484330613,0.06502616415047213,-0.11023622047244086,0.131754905184698,0.02973947210775374,-0.06439946612798499,0.0808788398881068,000880
15,880,한화,에너지_화학,2021,Q1,0.14543029749811054,0.07100429869727298,0.0874822672639941,0.31774172029009207,0.01830424213874582,0.18240972154577983,-0.024309973372858673,-0.01771557273031299,-0.37119150601161777,-0.8674092355653699,-0.8313508289346517,-0.5467306981898781,-0.5467306981898781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127382750040668,-0.003980375432345529,0.015428372481669506,0.17195325542571194,0.07231825865355468,0.016000000000000014,0.3732219462632649,0.026553173691747034,0.12267228860599001,-0.06439946612798499,000880
16,880,한화,에너지_화학,2020,Q4,-0.2555208159216522,-0.00528152792635217,-0.07417983793483673,-0.17309235194271466,-0.08555386815065358,-0.13569847344353614,0.007656087365969011,0.005100813298261064,0.19345528000050716,-0.5675121485351535,-0.6086811060846291,-0.7374139101755748,-0.7374139101755748,0.0,-0.15132910130141708,0.0,0.1712433741807835,0.20385560385560364,0.09306189208475901,0.09419681843867189,0.0,0.0,0.0,0.030614285714285705,-0.001956013726780448,0.0,0.0,0.0,-0.3780443147289393,-0.058580425595368135,0.015741758304966824,0.13205764233403983,0.015372275387599998,0.04166666666666674,0.030879044146171264,0.029133278800198115,-0.15011646954178376,0.12267228860599001,000880
17,880,한화,에너지_화학,2020,Q3,-0.09526219819822801,-0.002946815456655205,-0.03019202564390544,-0.13666847290143003,0.05784199381619248,-0.06307698713306797,0.021752781979256675,0.015753394624143047,-0.12609211479958082,0.21735710988390977,0.09518575160899756,0.04521950724931556,0.04521950724931556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.267844017171594,-0.026207921096291442,0.022088428967425466,-0.01328671328671327,0.12128584005311471,-0.032258064516129115,0.464159945473134,0.013559340833025901,-0.012596347714810758,-0.15011646954178376,000880
18,880,한화,에너지_화학,2020,Q2,-0.040511695802102676,0.0010339151891667342,-0.011597022657435119,-0.08626564566226902,0.08009095774419062,-0.029725222924453787,0.021254440848522682,0.014895678627395048,0.2871275950991694,8.033050193050194,39.94716242661448,2.452706014142687,2.452706014142687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9744470971009336,0.021563322371475513,-0.027401632238014395,-0.0835291604358025,-0.1430043137913488,0.15887850467289732,-0.41825270948982285,0.015540359786174518,0.10180845239675312,-0.012596347714810758,000880
19,880,한화,에너지_화학,2020,Q1,0.15173482261371984,0.005734645662159643,0.04604935259626575,0.11904433331738806,0.04534382974631668,0.09285686077793898,-0.021625911287632693,-0.015568865073632865,-0.4263414328204772,-0.9278245942571786,-0.9810534902115879,-0.786569238355673,-0.786569238355673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.326416414584117,0.015754379708652122,-0.012864053928269836,-0.060040160642572116,0.01797680704196325,0.00943396226415083,-0.20454187036744997,0.006823325946122116,0.19991835901622618,0.10180845239675312,000880
20,880,한화,에너지_화학,2019,Q4,-0.1278418650846591,0.00451039416740362,-0.03588886014721138,-0.09415477331291655,-0.03200278994652195,-0.07300621143049646,0.025841260887770723,0.017757214918212583,0.3887360452610691,1.298834080717489,9.42680412371134,9.043674020711391,9.043674020711391,0.0,-0.041051276170742446,0.014204545454545414,5.575881469321864e-05,0.0004159733777038266,0.07396039693363066,0.10374220374220355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.380260221408914,-0.015711916865137066,0.010051895543270017,0.191387559808615,-0.024390380515078802,-0.05357142857142849,0.023897949297593923,0.001389274009692798,-0.24633269163090102,0.19991835901622618,000880
21,880,한화,에너지_화학,2019,Q3,-0.03751699437820033,0.0036384421075921214,-0.009292247693075462,-0.04520280348044947,0.04288958687500344,-0.016947322665103126,0.0028909758518487205,0.001984782933726059,0.024139619440067817,-0.18855134842908527,-0.3938920565492463,-0.5203714367981572,-0.5203714367981572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9303677156060576,0.023671710515372757,0.0021492760114003584,-0.21649484536082508,-0.013886289168915433,-0.05084745762711873,-0.10146539633409102,0.0003114533416388454,0.02836554236532375,-0.24633269163090102,000880
22,880,한화,에너지_화학,2019,Q2,0.16620342474203587,0.002494818744517513,0.04875036389964005,0.1699540505670114,-0.06810732511912487,0.081349989320189,0.006063166568610834,0.004154736106068313,0.17384049995845818,2.9683967324036638,-0.2529030752173659,0.08582147881819613,0.08582147881819613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17798441463015324,0.03709163042178587,0.013293335100796,-0.10064059339177356,0.05879535921869561,0.017241379310344973,0.09107698802174014,-0.007291628488756308,-0.15130566166444795,0.02836554236532375,000880
23,880,한화,에너지_화학,2019,Q1,0.02646772323438018,0.014600014645917092,0.017925306594249513,0.039247810317510234,0.049483831911554255,0.043034141998826936,-0.02106000291390353,-0.014527497498485809,-0.43243915389713494,-0.7103351020603279,-0.8469199985707649,-0.8632082028034086,-0.8632082028034086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6874179652905958,-0.0016632023276192953,0.0005796429835080996,-0.09282764948769218,-0.09882153156977846,0.01754385964912264,-0.06709658363690052,0.003508186239422395,-0.04853802088551708,-0.15130566166444795,000880
24,880,한화,에너지_화학,2018,Q4,-0.014672892379499647,-0.03071140222006552,-0.02627036021455842,-0.11415193692083525,0.04223565769944937,-0.06209448281688268,0.03561117352449372,0.024296724220013832,0.11243203080144548,-0.5415465871859214,0.5180830722916074,0.6380146762640326,0.6380146762640326,0.0,-0.286702257456139,0.08641975308641969,5.287463973480122e-05,-0.00041580041580047133,5.575881469321864e-05,0.0004159733777038266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1528942253920036,0.005036357567736793,0.005684653689703056,-0.10693799508331026,-0.008256951594797224,-0.08800000000000008,-0.09983604378074207,0.014114127612447902,-0.0020263470074288192,-0.04853802088551708,000880
25,880,한화,에너지_화학,2018,Q3,0.0822084292702403,0.002286463293995844,0.023210284917484225,0.10614311378477126,-0.10118530282249327,0.02726579858391509,0.025919664881461912,0.01753997402441021,0.22175720830106904,-0.02236815323470487,1.0939008461582147,0.9526366185623418,0.9526366185623418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442397512820667,0.03809438658420561,0.005201307569219216,-0.09246405552800974,0.04862249558492171,0.11607142857142883,0.009709172259507959,0.0019068078790451803,-0.00021630305485643986,-0.0020263470074288192,000880
26,880,한화,에너지_화학,2018,Q2,0.04481576355082706,0.0029704240233303647,0.013598340212329196,-0.00532936490999969,0.06629978503125389,0.020757774606167567,0.01345229589806407,0.0037549496081938916,-0.005649036887660941,0.27109943081238597,-0.7073677388262469,-0.7205760097849041,-0.7205760097849041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3971853095173552,0.007779076758894776,0.007847684343889938,-0.0044422507403751865,0.0226310282981268,0.009009009009008917,0.11515816784752042,0.0014086115293125978,-0.14228829831942152,-0.00021630305485643986,000880
27,880,한화,에너지_화학,2018,Q1,0.1345557696958659,-0.0015910999875241583,0.029794721329207352,0.06756822909370808,0.009076335166371408,0.04549677113184125,0.013154294722015125,0.00896066212395974,-0.07557793275756608,0.7172855672995977,-7.146841003115583,-3.319649783885626,-3.319649783885626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2528409114579355,-0.030034823661886145,0.014530287258507357,0.08530869157626775,0.024297858795447214,0.01834862385321112,0.08575762500677153,-0.003202267986215368,0.06330808721003921,-0.14228829831942152,000880
28,880,한화,에너지_화학,2017,Q4,-0.07234116960291392,-0.0022893918947968217,-0.019360669431490063,-0.050832215801377645,0.02443728675459589,-0.023766295122312986,-0.02002333170114956,-0.013453370355626992,0.07885521850344679,-0.46861176002783433,-1.3409846914784305,-1.962227530606151,-1.962227530606151,0.0,0.027411424568363207,0.062295081967213006,-0.17311317282150296,0.0006934812760055475,-0.24996034402019884,-0.2503118503118503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3500195788744318,-0.023583906836809665,-0.002275605061653474,0.094065934065934,-0.08093468978807206,-0.0267857142857143,0.18077144502014986,0.005539798547534058,0.004338731502128559,0.06330808721003921,000880
29,880,한화,에너지_화학,2017,Q3,0.10598745171217949,0.0010113637862350089,0.02471361256600768,0.028902571638609098,0.03865673339098663,0.03238887348935937,0.021884222961887412,0.014599544799620556,0.021855482998523135,0.037088584757339005,-0.4442874425356884,-0.3673543738446384,-0.3673543738446384,0.17468616872153842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15372330132051748,0.0010197755396517127,0.013797360660917635,0.03346456692913535,0.03424542911228312,0.018181818181818077,0.04912421985101645,0.0008538188902857957,-0.270728296711916,0.004338731502128559,000880
30,880,한화,에너지_화학,2017,Q2,-0.11420032574148353,-0.000736115125978043,-0.028824091322892542,-0.14455390787161448,0.12195346297867804,-0.06518805891810286,0.03583184257602867,0.023648253427877908,-0.0037058999238610557,0.33188012769901487,0.05970011486708238,-0.12253137579919493,-0.12253137579919493,0.04030193490758882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1259798444991046,-0.018329085656645816,0.007378041034466598,0.01678214010777368,0.04069603451398307,-0.00900900900900925,-0.07470193740685538,0.0021183293365460987,0.1553771826005469,-0.270728296711916,000880
31,880,한화,에너지_화학,2017,Q1,-0.06266550990885589,0.003759511045989594,-0.013545650072529947,-0.007729360926911455,-0.07411156914108163,-0.028472411054164093,0.013435380816118503,0.008820095204804757,-0.17391001909626624,0.14490646124823137,-2.47816199990904,-2.7350041084634347,-2.7350041084634347,0.05705937099801783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158067335463936,-0.005897475606975844,0.011192800453106333,0.13548951048950886,0.057487026215818915,0.0277777777777779,0.09135267010029824,-0.010596801394200384,0.12772515656239566,0.1553771826005469,000880
32,880,한화,에너지_화학,2016,Q4,0.10236021488978841,-0.008355812269183804,0.01828832574279704,0.039698076906849344,-0.1718460628398517,-0.037155978279512225,-0.026737906710132986,0.11444451532303557,0.09140746932666088,0.11065520101270243,-2.7397599894500857,-2.986047080902452,-2.986047080902452,0.08813388526080934,0.48189603796267444,0.013289036544850585,-0.5,-0.5,-0.44874211521433527,-0.33287101248266293,0.5,0.29754138161497456,0.297886892034255,0.0,0.3230683836656727,0.39232473642710364,0.39232473642710364,0.39232473642710364,0.9720054193181309,0.034143632958706815,0.00772594542518501,0.3210161662817601,0.08866217088941863,-0.06896551724137923,0.07425742574257432,0.0005662849415952742,-0.1480524624259277,0.12772515656239566,000880
33,880,한화,에너지_화학,2016,Q3,-0.06465010674916571,0.0063181787942987455,-0.01172688307701475,-0.003808324773574623,-0.05179550599005367,-0.021793698876800605,0.01182713877430297,0.006232032691306344,-0.05503012380286387,-0.2994510955154962,-0.4405754334194024,-0.5633717512514028,-0.5633717512514028,-0.05036996964100526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050369969641005485,-0.05036996964100526,-0.05036996964100526,-0.1224419591674838,-0.036025820210948356,0.003894683630669471,-0.16954353663214605,-0.05062240034318399,0.08411214953271018,0.005784579336604034,0.0011951132298078093,-0.008169161058828388,-0.1480524624259277,000880
34,880,한화,에너지_화학,2016,Q2,-0.017571982519603346,0.01130099412211294,0.003799772876975638,0.09374383368943229,-0.13896463459713082,-0.006856082886492754,0.02782782752995927,0.02338842889808368,0.14095739639464222,0.05351073597396949,-0.2309656189719732,-0.24452608771717332,-0.24452608771717332,0.008463776540243106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00846377654024355,0.008463776540243106,0.008463776540243106,-0.027027232119385514,-0.03230381641886115,0.012538958150480006,-0.08606485539000996,0.008471446426447704,-0.044642857142857095,0.3509743792660007,-0.0005933799437578546,-0.11963789620488255,-0.008169161058828388,000880
35,880,한화,에너지_화학,2016,Q1,0.03460481377233471,0.006338157262312016,0.013532281740611385,-0.0066788905749451954,0.03968003368066508,0.012844803011245354,0.01998306374264991,0.014798511422922767,-0.7723819499780248,-0.6257385034604162,1.1490404545343704,1.053303490010777,1.053303490010777,-0.02434618854803816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024346188548038272,-0.02434618854803816,-0.02434618854803805,-0.03306613361493349,0.038799175276764686,0.0038272110826311767,-0.1254024221983725,-0.02437748355156011,0.05660377358490565,-0.22660852268380383,-0.000632156522718863,0.10161580128443223,-0.11963789620488255,000880
0,2960,한국쉘석유,에너지_화학,2024,Q4,0.08800854141916714,0.042577375112020865,0.07978359817966418,0.003454403871132161,3.3172229694462665,0.183913589378351,0.03568872576553761,0.03403629689038379,-0.054766414080240966,-0.278611157950595,-0.26087645764589784,-0.5539056279348674,-0.5539056279348674,0.0,-0.9999083530846528,-0.9999175949768331,-0.9998942596736,-0.9998942596736,-0.9998942596736,-0.999894261525176,-0.9998942596736,-0.9998942596736,-0.9998942596736,0.0,-0.9998942596736,0.0,0.0,0.0,-0.99988286294611,-0.9999056165182449,-0.9999025432421513,-0.9999123813962326,-0.9999174059333412,-0.9998590387108449,-0.9999076576124071,-0.9998909246777181,-0.16438000813000822,-0.16438000813000822,002960
1,2960,한국쉘석유,에너지_화학,2024,Q3,0.02199347129189566,0.05239294386006765,0.027366168987307482,-0.05746843539931612,0.028741787889388082,-0.053147362424495026,0.07224687694588461,0.06723525630461658,-0.09271770120276523,-0.07240830460325587,-0.049676374503294984,-0.06428384629349493,-0.06428384629349493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2377021247854798,-0.011538677997511404,0.0009958598205548341,-0.11983510689291532,-0.0051857654838392,-0.09523809523809512,-0.05674568795778523,-0.003275944768183603,0.12008604781721018,-0.16438000813000822,002960
2,2960,한국쉘석유,에너지_화학,2024,Q2,-0.15128991157361227,0.007238056854931951,-0.12700641756786102,-0.40011294466203307,0.010272694607664778,-0.3876451531782634,0.1149495836272858,0.1061295043225936,0.09248229452932444,0.045009840675567014,0.026352106506372097,0.04237449667416793,0.04237449667416793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.110334699467731,0.030762850791552276,-0.0022763832415567675,0.02546205269366908,0.05808429975732232,-3.3306690738754696e-16,0.01979840167061564,-0.0052108762043113765,0.22873722460745433,0.12008604781721018,002960
3,2960,한국쉘석유,에너지_화학,2024,Q1,0.051118008920961966,0.03501378450455728,0.04861871940639495,0.5034258015051427,0.36763709172051007,0.49890449314232854,-0.18522340442191343,-0.17347669972628021,0.018212698076889522,0.7128231519756376,0.7036359060952442,0.7002054730833804,0.7002054730833804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11265192787422551,0.006272868624748851,0.013001130867663191,-0.12136131985833976,0.023680694141577696,-0.011764705882352788,-0.008599753155233536,-0.008640858156891418,0.13365405835032973,0.22873722460745433,002960
4,2960,한국쉘석유,에너지_화학,2023,Q4,0.10045480595954381,0.05029942049199376,0.09235924978982446,0.2095174077631894,0.023843458278438368,0.20225776130802875,0.04786591632577886,0.045233433210126295,-0.0028176699955114737,-0.40712765689447716,-0.4044821556083652,-0.40488798034958795,-0.40488798034958795,0.0,0.09711477100471932,-0.058425674743666334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10965773361610065,0.0065457565880464585,0.004550077278224318,0.00757180156657955,0.05902989272759007,0.0625,-0.03388722209400741,-0.006672792330014943,-0.04740177439797208,0.13365405835032973,002960
