code,name,year,quarter,sector,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_현재까지 감소한 주식의 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,M_소비자물가지수 변화율,M_금리 변화율,M_실업률 변화율,M_국제유가 변화율,Relative Return,Label,Code
120,CJ대한통운,2017,Q4,산업재,-0.08563769012400402,0.07451223896205761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.553245408102981e-06,1.9291792618947312e-06,0.0,0.0,0.0,-0.3500195788744318,0.094065934065934,-0.0267857142857143,0.18077144502014986,-0.041479917630222414,0.2566929321227336,000120
120,CJ대한통운,2017,Q3,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15372330132051748,0.03346456692913535,0.018181818181818077,0.04912421985101645,-0.18818800596954915,-0.041479917630222414,000120
120,CJ대한통운,2017,Q2,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1259798444991046,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.07002388280293698,-0.18818800596954915,000120
120,CJ대한통운,2017,Q1,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158067335463936,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.008160029551212027,-0.07002388280293698,000120
120,CJ대한통운,2016,Q4,산업재,-0.02391305060083415,0.050441131034798525,0.0,0.0,0.0,0.0,0.0,-0.9552491776345858,-0.9695835974359929,0.0,-2.8911293213917943e-06,8.511092222107663e-07,0.0,0.0,0.0,0.9720054193181309,0.3210161662817601,-0.06896551724137923,0.07425742574257432,-0.23530932741448607,0.008160029551212027,000120
120,CJ대한통운,2016,Q3,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1224419591674838,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.10884308667554576,-0.23530932741448607,000120
120,CJ대한통운,2016,Q2,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027027232119385514,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,0.01766947210532885,-0.10884308667554576,000120
120,CJ대한통운,2016,Q1,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03306613361493349,-0.1254024221983725,0.05660377358490565,-0.22660852268380383,0.0780513723270581,0.01766947210532885,000120
150,두산,2024,Q4,산업재,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2714160839160839,0.2714160839160839,000150
150,두산,2024,Q3,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2377021247854798,-0.11983510689291532,-0.09523809523809512,-0.05674568795778523,0.576339132409057,0.2714160839160839,000150
150,두산,2024,Q2,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.110334699467731,0.02546205269366908,-3.3306690738754696e-16,0.01979840167061564,-0.0455161477199009,0.576339132409057,000150
150,두산,2024,Q1,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11265192787422551,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.10206862428119036,-0.0455161477199009,000150
150,두산,2023,Q4,산업재,0.15566016883951872,0.048964218455743724,0.005587776863880789,0.030139766497886633,0.16802218756521414,0.15492185357828347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10965773361610065,0.00757180156657955,0.0625,-0.03388722209400741,0.7618153709008032,0.10206862428119036,000150
150,두산,2023,Q3,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028955398190522508,0.11207897793263655,0.03896103896103886,0.106533304958502,-0.2355025124873475,0.7618153709008032,000150
150,두산,2023,Q2,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3075171004307199,0.0022310602386272915,-0.04938271604938271,-0.03519218134034163,0.09872153547567038,-0.2355025124873475,000150
150,두산,2023,Q1,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11353477832962133,-0.12061758935426237,-0.05813953488372092,-0.08337411073888668,-0.1273457788138802,0.09872153547567038,000150
150,두산,2022,Q4,산업재,0.1925751430173681,0.09259259259259256,0.018402704637393796,0.018395997344632153,-0.12752500841371106,-0.10622304209888422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11456608043309557,0.11445954938682568,0.023809523809523725,-0.12070563315019511,0.138176475848162,-0.1273457788138802,000150
150,두산,2022,Q3,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09093510066157107,0.0359464250541639,-0.023255813953488302,-0.11299650647329962,0.12457118079094609,0.138176475848162,000150
150,두산,2022,Q2,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,0.06110258333314108,0.12457118079094609,000150
150,두산,2022,Q1,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,-0.2643159535326171,0.06110258333314108,000150
150,두산,2021,Q4,산업재,-0.27560847958510304,0.12240184757505768,0.0,0.0,-0.00011370817419509294,-0.00012029351617937056,0.0,0.9771709090955392,3.069233726377483,0.0,0.0,0.0,0.6655420734320394,0.0,0.0,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,-0.04979934996693024,-0.2643159535326171,000150
150,두산,2021,Q3,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,0.41635357612799506,-0.04979934996693024,000150
150,두산,2021,Q2,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,0.3998221686124155,0.41635357612799506,000150
150,두산,2021,Q1,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127382750040668,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.4133159621832869,0.3998221686124155,000150
150,두산,2020,Q4,산업재,-0.3358448507519176,-0.02099483204134367,-0.11946797103631535,-0.009281174207577236,0.036363636363636376,0.036363636363636376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3780443147289393,0.13205764233403983,0.04166666666666674,0.030879044146171264,-0.2441647329936938,0.4133159621832869,000150
150,두산,2020,Q3,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.267844017171594,-0.01328671328671327,-0.032258064516129115,0.464159945473134,0.05912799469855127,-0.2441647329936938,000150
150,두산,2020,Q2,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9744470971009336,-0.0835291604358025,0.15887850467289732,-0.41825270948982285,-0.0912061080882638,0.05912799469855127,000150
150,두산,2020,Q1,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.326416414584117,-0.060040160642572116,0.00943396226415083,-0.20454187036744997,-0.0619823979223777,-0.0912061080882638,000150
150,두산,2019,Q4,산업재,-0.16696017157063991,0.07318341349278579,0.03014034551412559,0.06333405871441755,-0.1205520363228203,-0.010500895753643547,0.0,0.0,0.28553148013596896,-0.09399361392478678,-0.09204133570800144,-0.0943888465996372,5.834524758081252,0.0,-0.0017908869096984192,5.380260221408914,0.191387559808615,-0.05357142857142849,0.023897949297593923,-0.2979587451550505,-0.0619823979223777,000150
150,두산,2019,Q3,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9303677156060576,-0.21649484536082508,-0.05084745762711873,-0.10146539633409102,-0.1135768162663077,-0.2979587451550505,000150
150,두산,2019,Q2,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17798441463015324,-0.10064059339177356,0.017241379310344973,0.09107698802174014,-0.006592791977423865,-0.1135768162663077,000150
150,두산,2019,Q1,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6874179652905958,-0.09282764948769218,0.01754385964912264,-0.06709658363690052,0.13127068222442065,-0.006592791977423865,000150
150,두산,2018,Q4,산업재,0.0,-0.023111111111111082,-0.03389830508474578,-0.005103303228999101,-0.03851594869997299,-0.007534514000821058,0.0,0.0,0.14073932125567667,-0.03902867610591232,-0.194346406366797,0.0,0.5729696357140037,0.0,-0.11934593714044384,0.1528942253920036,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,-0.30989866906136915,0.13127068222442065,000150
150,두산,2018,Q3,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442397512820667,-0.09246405552800974,0.11607142857142883,0.009709172259507959,0.2813772335036169,-0.30989866906136915,000150
150,두산,2018,Q2,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3971853095173552,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,-0.031583011954693416,0.2813772335036169,000150
150,두산,2018,Q1,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2528409114579355,0.08530869157626775,0.01834862385321112,0.08575762500677153,0.11144460111392289,-0.031583011954693416,000150
150,두산,2017,Q4,산업재,-0.027868032113965047,0.023140662894098663,0.0,0.028914757791963952,0.0,0.02980535279805352,0.0,4.7749897496895954e-05,0.1739034872951668,-0.03940395678787478,-0.1698266193058957,7.631980603783894e-05,-0.8842171717171717,0.0,-0.049469477006198526,-0.3500195788744318,0.094065934065934,-0.0267857142857143,0.18077144502014986,-0.12720228105803708,0.11144460111392289,000150
150,두산,2017,Q3,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15372330132051748,0.03346456692913535,0.018181818181818077,0.04912421985101645,-0.0906428996630934,-0.12720228105803708,000150
150,두산,2017,Q2,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1259798444991046,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,0.27590082802195737,-0.0906428996630934,000150
150,두산,2017,Q1,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158067335463936,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.016954605162627846,0.27590082802195737,000150
150,두산,2016,Q4,산업재,-0.08876794236564778,-0.18126913212542395,0.0,0.0,0.0,0.028914757791963952,0.0,0.0,0.22418723173648392,-0.039898533230172006,-0.1054152854592274,-0.01813087982678785,0.2738436958620154,0.0,0.11541791429678327,0.9720054193181309,0.3210161662817601,-0.06896551724137923,0.07425742574257432,-0.284123174556213,0.016954605162627846,000150
150,두산,2016,Q3,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1224419591674838,-0.16954353663214605,0.08411214953271018,0.005784579336604034,0.010615777412827014,-0.284123174556213,000150
150,두산,2016,Q2,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027027232119385514,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,0.1182472760576911,0.010615777412827014,000150
150,두산,2016,Q1,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03306613361493349,-0.1254024221983725,0.05660377358490565,-0.22660852268380383,0.16268228354300862,0.1182472760576911,000150
1120,LG상사,2024,Q4,산업재,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-0.15531093906093915,-0.15531093906093915,001120
1120,LG상사,2024,Q3,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2377021247854798,-0.11983510689291532,-0.09523809523809512,-0.05674568795778523,0.03935304208420444,-0.15531093906093915,001120
1120,LG상사,2024,Q2,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.110334699467731,0.02546205269366908,-3.3306690738754696e-16,0.01979840167061564,0.06237257237707773,0.03935304208420444,001120
1120,LG상사,2024,Q1,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11265192787422551,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.06799306689519649,0.06237257237707773,001120
1120,LG상사,2023,Q4,산업재,0.06321888657972607,-0.06299212598425197,0.0,0.0,-0.001776506406251377,-0.0016161616161616266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10965773361610065,0.00757180156657955,0.0625,-0.03388722209400741,-0.19492066041087908,0.06799306689519649,001120
1120,LG상사,2023,Q3,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028955398190522508,0.11207897793263655,0.03896103896103886,0.106533304958502,-0.14747209053297525,-0.19492066041087908,001120
1120,LG상사,2023,Q2,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3075171004307199,0.0022310602386272915,-0.04938271604938271,-0.03519218134034163,0.12476092431538251,-0.14747209053297525,001120
1120,LG상사,2023,Q1,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11353477832962133,-0.12061758935426237,-0.05813953488372092,-0.08337411073888668,0.02261175024150343,0.12476092431538251,001120
1120,LG상사,2022,Q4,산업재,-0.05768713878699916,0.34569536423841063,0.5773158616751666,0.5774378585086042,0.6666666666666667,0.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11456608043309557,0.11445954938682568,0.023809523809523725,-0.12070563315019511,-0.235710326621543,0.02261175024150343,001120
1120,LG상사,2022,Q3,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09093510066157107,0.0359464250541639,-0.023255813953488302,-0.11299650647329962,0.17330242061976894,-0.235710326621543,001120
1120,LG상사,2022,Q2,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,-0.020619585210161863,0.17330242061976894,001120
1120,LG상사,2022,Q1,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.2859988574797939,-0.020619585210161863,001120
1120,LG상사,2021,Q4,산업재,0.06546598622150346,0.13023952095808378,-0.005225938464753721,-0.0053252187143401075,-0.0588979029977702,-0.05893536121672993,0.0,0.0,0.0,0.0,8.595760714102951e-06,-6.672611593261379e-07,0.0,0.0,0.0,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,0.22057431134612354,0.2859988574797939,001120
1120,LG상사,2021,Q3,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,0.0010167209445187883,0.22057431134612354,001120
1120,LG상사,2021,Q2,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,-0.16533429368954639,0.0010167209445187883,001120
1120,LG상사,2021,Q1,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127382750040668,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.13019494504908907,-0.16533429368954639,001120
1120,LG상사,2020,Q4,산업재,-0.08221629136567721,-0.1045576407506702,0.3990055190116175,0.39946768060836524,0.4005082395142485,0.40053252187143373,0.0,0.0,0.0,0.0,26.71261823703983,-0.0696165360066876,0.0,0.0,0.0,-0.3780443147289393,0.13205764233403983,0.04166666666666674,0.030879044146171264,0.3772827007467857,0.13019494504908907,001120
1120,LG상사,2020,Q3,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.267844017171594,-0.01328671328671327,-0.032258064516129115,0.464159945473134,0.09286712153574087,0.3772827007467857,001120
1120,LG상사,2020,Q2,산업재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9744470971009336,-0.0835291604358025,0.15887850467289732,-0.41825270948982285,-0.040930749715722164,0.09286712153574087,001120
